0.016,307.929,-31.000,-30.581,-22.808
0.038,306.784,-31.000,-30.522,-22.845
0.060,306.784,-30.000,-30.480,-22.873
0.082,304.173,-28.000,-30.480,-22.873
0.104,302.003,-25.000,-30.462,-22.892
0.126,299.587,-21.000,-30.473,-22.910
0.148,299.587,-17.000,-30.473,-22.910
0.170,296.602,-12.000,-30.453,-22.960
0.192,293.757,-7.000,-30.411,-23.022
0.214,293.757,0.000,-30.388,-23.090
0.236,290.175,6.000,-30.388,-23.090
0.258,287.362,12.000,-30.351,-23.121
0.280,285.461,18.000,-30.340,-23.175
0.302,285.461,23.000,-30.340,-23.175
0.324,282.694,28.000,-30.289,-23.225
0.346,279.694,33.000,-30.272,-23.305
0.368,279.694,37.000,-30.290,-23.393
0.390,277.135,40.000,-30.290,-23.393
0.412,274.647,44.000,-30.283,-23.471
0.434,274.647,47.000,-30.293,-23.533
0.456,271.458,49.000,-30.293,-23.533
0.477,268.880,52.000,-30.344,-23.582
0.499,267.101,54.000,-30.340,-23.619
0.521,267.101,57.000,-30.340,-23.619
0.543,263.100,59.000,-30.365,-23.623
0.565,259.425,61.000,-30.386,-23.615
0.587,259.425,64.000,-30.404,-23.644
0.609,254.886,66.000,-30.404,-23.644
0.631,248.352,69.000,-30.396,-23.675
0.653,248.352,71.000,-30.429,-23.699
0.675,244.842,74.000,-30.429,-23.699
0.697,239.987,77.000,-30.457,-23.740
0.718,234.563,80.000,-30.459,-23.749
0.740,234.563,84.000,-30.459,-23.749
0.762,232.984,87.000,-30.445,-23.744
0.784,229.440,90.000,-30.476,-23.739
0.806,229.440,93.000,-30.574,-23.834
0.828,225.594,95.000,-30.574,-23.834
0.850,221.516,98.000,-30.650,-23.905
0.872,218.659,100.000,-30.646,-23.951
0.894,218.659,103.000,-30.646,-23.951
0.916,214.852,105.000,-30.654,-23.990
0.938,211.838,108.000,-30.759,-23.984
0.960,211.838,110.000,-30.850,-23.987
0.982,209.276,113.000,-30.850,-23.987
1.004,207.526,115.000,-30.908,-24.032
1.026,207.526,117.000,-30.995,-24.052
1.048,205.531,120.000,-30.995,-24.052
1.070,203.208,122.000,-31.120,-24.076
1.092,200.095,122.000,-31.237,-24.140
1.114,200.095,123.000,-31.237,-24.140
1.136,198.519,124.000,-31.277,-24.116
1.158,196.755,126.000,-31.383,-24.109
1.180,196.755,128.000,-31.498,-24.110
1.202,194.924,130.000,-31.498,-24.110
1.224,193.369,133.000,-31.599,-24.163
1.246,193.369,134.000,-31.663,-24.175
1.268,192.252,134.000,-31.663,-24.175
1.290,191.095,135.000,-31.767,-24.164
1.312,190.987,136.000,-31.800,-24.197
1.334,190.987,136.000,-31.800,-24.197
1.356,190.107,137.000,-31.805,-24.251
1.378,189.946,137.000,-31.817,-24.278
1.400,189.946,137.000,-31.834,-24.296
1.422,189.990,137.000,-31.834,-24.296
1.444,192.742,138.000,-31.821,-24.293
1.466,193.317,138.000,-31.822,-24.292
1.488,193.317,138.000,-31.822,-24.292
1.510,195.634,136.000,-31.836,-24.293
1.532,197.947,134.000,-31.851,-24.298
1.554,197.947,133.000,-31.858,-24.322
1.576,198.736,132.000,-31.858,-24.322
1.598,199.497,131.000,-31.864,-24.338
1.620,199.497,129.000,-31.879,-24.336
1.642,201.784,129.000,-31.879,-24.336
1.664,205.125,128.000,-31.912,-24.355
1.686,209.318,127.000,-31.899,-24.338
1.708,209.318,125.000,-31.899,-24.338
1.730,213.486,122.000,-31.869,-24.308
1.752,217.155,119.000,-31.882,-24.305
1.774,217.155,117.000,-31.933,-24.343
1.796,219.254,115.000,-31.933,-24.343
1.818,219.329,112.000,-31.968,-24.422
1.840,218.837,110.000,-31.987,-24.530
1.862,218.837,108.000,-31.987,-24.530
