0.030,171.682,-32.000,-1.573,-234.464
0.070,171.514,-33.000,-1.838,-234.429
0.110,172.993,-37.000,-1.838,-234.429
0.141,174.111,-44.000,-2.213,-234.417
0.191,175.531,-53.000,-2.213,-234.417
0.231,177.010,-64.000,-2.661,-234.435
0.271,179.838,-78.000,-2.797,-234.449
0.311,179.838,-94.000,-2.997,-234.431
0.351,183.723,-113.000,-3.152,-234.468
0.391,183.134,-133.000,-3.152,-234.468
0.431,186.051,-151.000,-3.362,-234.472
0.471,185.597,-169.000,-3.504,-234.520
0.511,188.335,-183.000,-3.645,-234.543
0.551,190.988,-196.000,-3.836,-234.603
0.591,192.676,-206.000,-3.968,-234.633
0.631,196.060,-214.000,-4.147,-234.662
0.671,196.060,-221.000,-4.291,-234.708
0.711,197.378,-226.000,-4.425,-234.749
0.751,197.654,-230.000,-4.425,-234.749
0.791,200.963,-230.000,-4.611,-234.803
0.822,201.152,-232.000,-4.752,-234.850
0.862,204.348,-232.000,-4.937,-234.867
0.902,206.891,-233.000,-5.109,-234.897
0.942,207.988,-235.000,-5.240,-234.953
0.982,207.988,-239.000,-5.374,-235.063
1.022,210.066,-240.000,-5.358,-235.156
1.062,210.249,-241.000,-5.358,-235.156
1.102,214.597,-243.000,-5.354,-235.261
1.142,221.351,-245.000,-5.379,-235.356
1.182,226.915,-247.000,-5.321,-235.454
1.222,235.722,-249.000,-5.237,-235.493
1.262,235.722,-253.000,-5.224,-235.565
1.302,248.480,-259.000,-5.197,-235.609
1.342,257.522,-267.000,-5.173,-235.632
1.382,265.536,-274.000,-5.121,-235.656
1.422,274.059,-282.000,-5.076,-235.682
1.462,274.059,-289.000,-5.014,-235.713
1.502,278.466,-297.000,-5.014,-235.713
1.542,287.155,-305.000,-4.896,-235.742
1.582,294.893,-312.000,-4.804,-235.798
1.622,302.567,-319.000,-4.706,-235.911
1.662,308.284,-325.000,-4.582,-236.000
1.702,314.761,-331.000,-4.466,-236.065
1.742,317.047,-336.000,-4.453,-236.080
1.782,319.811,-342.000,-4.402,-236.092
1.813,319.811,-347.000,-4.409,-236.133
1.863,320.492,-352.000,-4.453,-236.181
1.903,320.492,-355.000,-4.415,-236.224
1.943,315.315,-358.000,-4.309,-236.291
1.983,308.758,-358.000,-4.298,-236.356
2.023,305.854,-355.000,-4.225,-236.455
2.063,304.322,-350.000,-4.138,-236.580
2.103,304.322,-344.000,-4.057,-236.704
2.143,302.021,-339.000,-3.949,-236.841
2.187,303.596,-334.000,-3.882,-236.958
2.227,302.154,-334.000,-3.753,-237.122
2.267,301.919,-334.000,-3.698,-237.187
2.307,299.648,-334.000,-3.560,-237.282
2.347,299.263,-334.000,-3.452,-237.414
2.387,299.263,-332.000,-3.401,-237.473
2.427,298.774,-332.000,-3.288,-237.633
2.467,299.383,-331.000,-3.288,-237.633
2.507,299.495,-331.000,-3.186,-237.755
2.547,301.159,-331.000,-3.102,-237.909
2.587,300.181,-331.000,-3.011,-238.021
2.627,300.740,-333.000,-2.946,-238.127
2.667,301.564,-333.000,-2.779,-238.371
2.707,303.135,-333.000,-2.680,-238.484
2.747,303.657,-335.000,-2.680,-238.484
2.787,305.540,-335.000,-2.443,-238.781
2.818,307.090,-336.000,-2.323,-238.907
2.858,310.561,-340.000,-2.201,-239.027
2.898,313.618,-341.000,-2.056,-239.132
2.938,314.073,-342.000,-1.947,-239.222
2.978,317.030,-343.000,-1.860,-239.286
3.018,318.520,-347.000,-1.674,-239.319
3.058,321.011,-351.000,-1.588,-239.327
3.098,326.602,-355.000,-1.441,-239.353
3.138,329.536,-356.000,-1.358,-239.339
3.178,329.536,-358.000,-1.285,-239.312
3.218,336.028,-362.000,-1.211,-239.250
3.258,336.028,-366.000,-1.216,-239.176
3.298,341.136,-369.000,-1.216,-239.140
3.338,343.284,-371.000,-1.155,-239.079
3.378,350.870,-375.000,-1.083,-239.068
3.418,355.215,-380.000,-1.083,-239.068
3.458,0.377,-385.000,-0.892,-239.030
3.498,8.393,-390.000,-0.795,-239.026
3.538,14.678,-395.000,-0.750,-239.050
3.578,16.891,-399.000,-0.787,-239.093
3.618,17.601,-404.000,-0.775,-239.111
3.658,14.478,-409.000,-0.775,-239.111
3.677,12.908,-410.000,-0.675,-239.093
3.717,11.349,-411.000,-0.653,-239.119
3.757,9.884,-409.000,-0.711,-239.167
3.797,0.318,-406.000,-0.741,-239.251
3.828,0.318,-403.000,-0.741,-239.251
3.868,354.979,-397.000,-0.719,-239.267
3.908,343.372,-391.000,-0.675,-239.281
3.948,332.723,-384.000,-0.648,-239.386
3.988,322.309,-378.000,-0.632,-239.453
4.028,312.102,-372.000,-0.577,-239.528
4.059,312.102,-365.000,-0.577,-239.528
4.099,304.494,-358.000,-0.502,-239.737
4.139,296.146,-349.000,-0.502,-239.737
4.170,286.900,-342.000,-0.443,-239.914
4.210,279.435,-335.000,-0.414,-240.305
4.250,271.482,-326.000,-0.410,-240.542
4.290,264.870,-317.000,-0.447,-240.766
4.330,258.057,-309.000,-0.501,-241.008
4.370,248.723,-300.000,-0.583,-241.234
4.410,247.189,-292.000,-0.642,-241.382
4.450,244.436,-285.000,-0.735,-241.570
4.490,241.447,-281.000,-0.800,-241.706
4.530,241.729,-277.000,-0.891,-241.846
4.570,241.729,-273.000,-0.946,-242.008
4.610,238.372,-273.000,-1.010,-242.116
4.650,238.826,-271.000,-1.010,-242.116
4.690,239.513,-271.000,-1.135,-242.391
4.730,239.430,-271.000,-1.135,-242.391
4.770,239.928,-271.000,-1.231,-242.614
4.803,240.194,-271.000,-1.301,-242.769
4.843,240.550,-272.000,-1.327,-242.830
4.883,241.641,-272.000,-1.367,-243.016
4.923,243.174,-272.000,-1.480,-243.290
4.963,244.977,-274.000,-1.480,-243.290
5.003,246.752,-277.000,-1.551,-243.625
5.043,252.213,-278.000,-1.591,-243.774
5.083,252.213,-282.000,-1.626,-243.802
5.123,255.567,-286.000,-1.626,-243.802
5.163,258.283,-288.000,-1.689,-244.032
5.203,261.575,-290.000,-1.747,-244.348
5.243,265.398,-294.000,-1.747,-244.348
5.283,269.238,-298.000,-1.738,-244.536
5.323,272.566,-302.000,-1.752,-244.686
5.363,272.846,-302.000,-1.742,-244.770
5.403,279.302,-303.000,-1.751,-244.943
5.443,279.302,-305.000,-1.699,-245.104
5.483,278.576,-307.000,-1.663,-245.242
5.523,281.708,-311.000,-1.614,-245.446
