0.021,323.502,-31.000,34.247,-52.671
0.061,324.104,-30.000,34.422,-52.766
0.101,324.325,-27.000,34.549,-52.820
0.141,325.632,-21.000,34.646,-52.857
0.181,327.039,-12.000,34.736,-52.881
0.221,327.540,-4.000,34.742,-52.853
0.261,327.780,0.000,34.752,-52.857
0.301,329.525,3.000,34.802,-52.882
0.341,329.742,4.000,34.896,-52.911
0.362,329.742,3.000,34.953,-52.946
0.402,333.036,0.000,35.046,-52.995
0.442,333.948,-3.000,35.160,-53.019
0.482,336.119,-7.000,35.273,-53.069
0.522,337.800,-9.000,35.438,-53.122
0.562,337.800,-9.000,35.613,-53.201
0.602,341.086,-9.000,35.613,-53.201
0.642,341.830,-11.000,35.673,-53.201
0.682,344.800,-13.000,35.840,-53.234
0.722,347.276,-15.000,35.961,-53.263
0.762,350.129,-17.000,36.107,-53.277
0.802,352.851,-18.000,36.241,-53.303
0.842,354.484,-22.000,36.344,-53.289
0.882,356.403,-26.000,36.458,-53.300
0.922,1.297,-27.000,36.626,-53.285
0.962,1.234,-28.000,36.759,-53.251
1.002,6.152,-30.000,36.922,-53.239
1.043,8.276,-34.000,37.230,-53.204
1.083,10.311,-38.000,37.230,-53.204
1.123,13.162,-42.000,37.417,-53.175
1.163,14.997,-46.000,37.621,-53.108
1.203,19.079,-47.000,37.894,-52.982
1.243,21.344,-48.000,37.989,-52.911
1.283,22.596,-52.000,38.064,-52.803
1.323,29.325,-56.000,38.132,-52.676
1.363,32.310,-57.000,38.221,-52.568
1.403,32.310,-59.000,38.297,-52.476
1.443,36.333,-63.000,38.297,-52.476
1.483,38.680,-67.000,38.384,-52.398
1.523,43.410,-71.000,38.513,-52.267
1.563,47.034,-75.000,38.719,-52.012
1.603,51.559,-80.000,38.770,-51.916
1.643,51.502,-84.000,38.770,-51.916
1.683,57.613,-84.000,38.895,-51.717
1.723,59.547,-85.000,38.895,-51.717
1.763,62.820,-89.000,38.931,-51.638
1.803,63.342,-94.000,38.951,-51.578
1.843,65.848,-97.000,38.935,-51.588
1.883,68.075,-98.000,38.965,-51.542
1.923,69.083,-100.000,39.037,-51.336
1.963,70.089,-101.000,39.091,-51.268
2.003,71.312,-102.000,39.126,-51.172
2.044,72.311,-103.000,39.204,-50.912
2.084,72.292,-105.000,39.204,-50.912
2.124,71.967,-105.000,39.233,-50.795
2.164,71.935,-104.000,39.336,-50.738
2.204,70.648,-104.000,39.411,-50.656
2.244,67.911,-104.000,39.467,-50.529
2.285,66.961,-103.000,39.498,-50.451
2.325,64.768,-101.000,39.548,-50.339
2.366,62.825,-97.000,39.659,-50.120
2.406,63.009,-94.000,39.723,-50.014
2.446,61.065,-94.000,39.772,-49.931
2.486,57.667,-94.000,39.845,-49.804
2.526,57.667,-93.000,39.918,-49.684
2.566,54.633,-92.000,39.988,-49.582
2.606,54.633,-88.000,40.083,-49.542
2.646,52.525,-86.000,40.083,-49.542
2.686,49.383,-85.000,40.072,-49.515
2.726,48.572,-83.000,40.087,-49.533
2.766,47.646,-81.000,40.087,-49.533
2.806,45.930,-79.000,40.116,-49.519
2.846,42.731,-78.000,40.126,-49.508
2.886,42.351,-77.000,40.120,-49.517
2.926,43.101,-75.000,40.121,-49.538
2.966,43.101,-75.000,40.120,-49.553
3.006,42.469,-75.000,40.122,-49.526
3.039,42.950,-75.000,40.129,-49.527
3.079,43.447,-75.000,40.131,-49.523
3.119,43.765,-75.000,40.116,-49.528
3.159,44.389,-75.000,40.110,-49.525
3.199,45.118,-75.000,40.101,-49.527
3.239,45.388,-76.000,40.109,-49.534
3.279,45.388,-77.000,40.110,-49.538
3.319,46.730,-77.000,40.106,-49.542
3.359,47.285,-78.000,40.108,-49.557
3.399,48.056,-79.000,40.098,-49.537
3.439,47.351,-80.000,40.098,-49.537
3.479,47.807,-80.000,40.102,-49.530
3.519,48.041,-80.000,40.108,-49.517
3.559,48.024,-80.000,40.100,-49.537
3.599,48.935,-80.000,40.088,-49.555
3.639,49.125,-80.000,40.086,-49.556
