0.016,231.513,-31.000,-52.703,-20.854
0.037,230.599,-31.000,-52.704,-20.850
0.058,229.730,-30.000,-52.703,-20.851
0.079,229.730,-28.000,-52.703,-20.851
0.100,230.447,-26.000,-52.708,-20.845
0.121,231.129,-23.000,-52.711,-20.840
0.142,231.129,-19.000,-52.711,-20.840
0.163,231.574,-14.000,-52.716,-20.837
0.184,229.896,-9.000,-52.726,-20.839
0.205,229.896,-4.000,-52.726,-20.839
0.226,227.577,2.000,-52.721,-20.836
0.247,225.345,9.000,-52.717,-20.834
0.268,225.345,17.000,-52.717,-20.834
0.289,220.910,25.000,-52.703,-20.834
0.310,215.601,34.000,-52.696,-20.844
0.331,215.601,43.000,-52.696,-20.844
0.352,213.323,53.000,-52.709,-20.840
0.373,210.994,61.000,-52.730,-20.837
0.394,210.994,69.000,-52.730,-20.837
0.415,208.447,77.000,-52.749,-20.836
0.436,205.718,84.000,-52.740,-20.841
0.457,205.718,91.000,-52.740,-20.841
0.478,199.229,97.000,-52.774,-20.848
0.499,194.736,103.000,-52.816,-20.828
0.520,194.736,108.000,-52.851,-20.804
0.541,189.871,114.000,-52.851,-20.804
0.562,182.904,119.000,-52.887,-20.817
0.583,182.904,124.000,-52.887,-20.817
0.604,179.531,128.000,-52.924,-20.819
0.625,172.213,133.000,-52.952,-20.779
0.646,172.213,137.000,-52.952,-20.779
0.667,165.179,142.000,-53.008,-20.746
0.688,156.184,147.000,-53.050,-20.710
0.709,156.184,151.000,-53.091,-20.669
0.730,147.645,156.000,-53.091,-20.669
0.751,139.260,160.000,-53.131,-20.599
0.772,139.260,165.000,-53.187,-20.558
0.793,131.207,170.000,-53.187,-20.558
0.814,123.067,175.000,-53.234,-20.501
0.836,123.067,180.000,-53.218,-20.452
0.857,121.749,185.000,-53.218,-20.452
0.878,116.997,189.000,-53.232,-20.396
0.899,116.997,194.000,-53.267,-20.345
0.920,110.921,198.000,-53.267,-20.345
0.941,106.642,203.000,-53.296,-20.262
0.962,106.642,207.000,-53.321,-20.182
0.983,102.500,211.000,-53.321,-20.182
1.004,98.916,215.000,-53.385,-20.142
1.025,94.683,218.000,-53.454,-20.105
1.046,94.683,222.000,-53.454,-20.105
1.067,92.930,225.000,-53.436,-20.077
1.088,92.257,228.000,-53.404,-20.046
1.109,92.257,231.000,-53.404,-20.046
1.130,90.926,233.000,-53.428,-19.975
1.151,88.162,235.000,-53.450,-19.894
1.172,88.162,237.000,-53.450,-19.894
1.193,87.645,239.000,-53.519,-19.849
1.214,87.212,241.000,-53.575,-19.765
1.236,87.212,241.000,-53.575,-19.765
1.257,86.650,241.000,-53.561,-19.675
1.278,86.064,241.000,-53.534,-19.552
1.300,86.064,241.000,-53.529,-19.468
