0.030,150.942,-32.000,19.988,-177.878
0.065,153.018,-33.000,19.988,-177.878
0.087,153.420,-35.000,19.816,-177.792
0.119,153.420,-39.000,19.661,-177.740
0.159,152.601,-46.000,19.512,-177.674
0.199,153.617,-56.000,19.368,-177.624
0.239,154.152,-68.000,19.234,-177.579
0.279,154.680,-82.000,18.954,-177.471
0.319,155.850,-99.000,18.829,-177.438
0.359,156.440,-117.000,18.709,-177.395
0.399,156.574,-134.000,18.564,-177.330
0.439,156.766,-149.000,18.217,-177.195
0.479,158.860,-162.000,18.050,-177.170
0.519,159.087,-174.000,17.916,-177.129
0.559,161.301,-183.000,17.828,-177.081
0.599,161.501,-189.000,17.695,-177.031
0.620,161.501,-192.000,17.695,-177.031
0.653,162.039,-193.000,17.632,-177.004
0.693,163.232,-193.000,17.501,-176.960
0.733,163.729,-194.000,17.374,-176.907
0.773,162.896,-195.000,17.300,-176.893
0.813,162.822,-195.000,17.129,-176.829
0.853,163.480,-195.000,17.040,-176.782
0.893,164.059,-195.000,16.866,-176.749
0.925,164.388,-196.000,16.866,-176.749
0.965,165.019,-196.000,16.483,-176.653
1.005,164.078,-197.000,16.483,-176.653
1.045,164.571,-197.000,16.384,-176.615
1.085,164.406,-197.000,16.386,-176.621
1.125,163.401,-197.000,16.371,-176.626
1.151,163.789,-196.000,16.365,-176.621
1.186,163.651,-196.000,16.226,-176.578
1.226,162.655,-196.000,16.151,-176.555
1.266,163.516,-195.000,16.043,-176.499
1.306,163.442,-195.000,15.749,-176.412
1.346,163.026,-195.000,15.749,-176.412
1.386,162.711,-195.000,15.646,-176.370
1.426,163.596,-195.000,15.616,-176.336
1.466,161.170,-195.000,15.555,-176.301
1.506,158.458,-195.000,15.516,-176.317
1.546,157.014,-194.000,15.541,-176.252
1.586,155.845,-192.000,15.542,-176.234
1.626,153.662,-189.000,15.504,-176.234
1.666,153.438,-188.000,15.453,-176.234
1.687,155.699,-186.000,15.396,-176.227
1.720,155.699,-184.000,15.381,-176.252
1.760,160.143,-183.000,15.360,-176.285
1.800,177.115,-185.000,15.358,-176.285
1.840,180.846,-190.000,15.312,-176.268
1.880,180.688,-196.000,15.319,-176.235
1.920,180.311,-204.000,15.298,-176.204
1.947,180.311,-208.000,15.178,-176.226
1.968,177.784,-210.000,15.178,-176.226
2.004,177.900,-213.000,15.156,-176.210
2.044,177.582,-214.000,15.082,-176.158
2.084,176.917,-212.000,15.082,-176.158
2.124,177.000,-208.000,14.956,-176.099
2.164,174.601,-208.000,14.723,-176.035
2.191,173.616,-207.000,14.723,-176.035
2.231,172.466,-205.000,14.629,-176.012
2.271,171.200,-205.000,14.539,-175.981
2.304,170.038,-204.000,14.394,-175.944
2.344,168.247,-203.000,14.223,-175.945
2.384,166.096,-203.000,14.097,-175.921
2.424,167.447,-201.000,14.026,-175.901
2.464,167.447,-198.000,13.915,-175.877
2.491,166.965,-198.000,13.771,-175.835
2.508,165.795,-198.000,13.771,-175.835
2.548,164.205,-198.000,13.618,-175.771
2.588,163.510,-197.000,13.548,-175.736
2.628,162.831,-196.000,13.469,-175.661
2.668,162.015,-195.000,13.443,-175.572
2.708,160.204,-195.000,13.452,-175.497
2.748,157.155,-193.000,13.431,-175.420
2.788,153.741,-189.000,13.381,-175.362
2.819,151.463,-186.000,13.350,-175.347
2.841,151.463,-186.000,13.350,-175.347
2.872,149.567,-185.000,13.310,-175.385
2.912,149.582,-182.000,13.341,-175.405
2.953,150.012,-181.000,13.341,-175.413
2.984,152.280,-181.000,13.320,-175.404
3.005,157.121,-181.000,13.301,-175.438
3.038,161.429,-183.000,13.318,-175.444
3.078,165.952,-187.000,13.335,-175.460
3.118,173.729,-192.000,13.346,-175.438
3.158,188.719,-198.000,12.981,-175.424
3.198,188.719,-204.000,12.376,-175.459
3.238,197.247,-212.000,12.376,-175.459
3.279,213.443,-220.000,11.617,-175.689
3.319,213.443,-226.000,11.617,-175.689
3.359,213.443,-234.000,11.617,-175.689
3.399,213.443,-240.000,11.617,-175.689
