0.012000799179077148,155.51999401385825,153
0.023001432418823242,162.9213932298913,153
0.034002065658569336,170.08747316108068,154
0.04500293731689453,176.90522044610293,154
0.05600333213806152,183.2671151375484,155
0.06700396537780762,189.07282635572133,156
0.07800459861755371,194.23079456654736,157
0.0890052318572998,198.65967553012092,157
0.1000056266784668,202.28962314796118,158
0.11100649833679199,205.06339097770922,159
0.12200713157653809,206.93723504372133,160
0.13300776481628418,207.8816037056963,162
0.14400815963745117,207.8816037056963,163
0.15500903129577637,206.93723504372133,164
0.16600966453552246,205.06339097770922,165
0.17701029777526855,202.28962314796115,167
0.18801093101501465,198.6596755301209,168
0.19901132583618164,194.23079456654736,170
0.21001219749450684,189.0728263557213,171
0.22101283073425293,183.2671151375484,173
0.23201346397399902,176.9052204461029,174
0.24301385879516602,170.08747316108065,175
0.2540144920349121,162.9213932298913,177
0.2650153636932373,155.51999401385825,178
0.2760159969329834,147.99999999999997,179
0.2870166301727295,140.48000598614175,180
0.2980172634124756,133.0786067701087,181
0.3090178966522217,125.91252683891929,182
0.3200185298919678,119.09477955389707,183
0.33101916313171387,112.73288486245161,184
0.34201955795288086,106.92717364427867,185
0.35302019119262695,101.76920543345264,186
0.36402082443237305,97.34032446987908,186
0.37502169609069824,93.71037685203882,187
0.38602232933044434,90.93660902229078,188
0.39702272415161133,89.06276495627867,188
0.4080233573913574,88.11839629430371,189
0.4190242290496826,88.11839629430371,189
0.4300248622894287,89.06276495627868,189
0.4410252571105957,90.93660902229078,190
0.4520258903503418,93.71037685203882,190
0.4630265235900879,97.3403244698791,190
0.4740273952484131,101.76920543345267,190
0.4850280284881592,106.9271736442787,190
0.49602842330932617,112.73288486245164,190
0.5070290565490723,119.09477955389707,190
0.5180296897888184,125.91252683891932,190
0.5290305614471436,133.07860677010873,190
0.5400309562683105,140.48000598614178,189
0.5510315895080566,148.00000000000003,189
0.5620322227478027,155.51999401385825,189
0.5730330944061279,162.9213932298913,188
0.584033727645874,170.08747316108068,188
0.595034122467041,176.90522044610293,187
0.6060347557067871,183.26711513754842,187
0.6170353889465332,189.07282635572136,186
0.6280360221862793,194.23079456654736,185
0.6390366554260254,198.65967553012092,184
0.6500372886657715,202.28962314796118,184
0.6610379219055176,205.06339097770922,183
0.6720385551452637,206.93723504372133,183
0.6830391883850098,207.8816037056963,182
0.6940398216247559,207.8816037056963,182
0.705040454864502,206.93723504372133,182
0.716041088104248,205.06339097770922,181
0.7260415554046631,202.28962314796115,181
0.7380423545837402,198.65967553012092,181
0.7490429878234863,194.23079456654733,181
0.7600436210632324,189.0728263557213,181
0.7710442543029785,183.2671151375484,181
0.7820446491241455,176.90522044610287,181
0.7930455207824707,170.08747316108068,181
0.8040461540222168,162.92139322989124,181
0.8140468597412109,155.51999401385822,181
0.826047420501709,148.00000000000003,181
0.8370480537414551,140.4800059861417,181
0.8480486869812012,133.0786067701087,181
0.8590493202209473,125.91252683891926,181
0.8690500259399414,119.09477955389707,180
0.8810503482818604,112.73288486245164,180
0.8910510540008545,106.92717364427864,180
0.9030518531799316,101.76920543345267,179
0.9130523204803467,97.34032446987908,179
0.9240529537200928,93.71037685203882,178
0.9360535144805908,90.93660902229075,177
0.946054220199585,89.06276495627867,177
0.957054853439331,88.11839629430371,176
0.9690556526184082,88.11839629430372,175
0.9790561199188232,89.06276495627868,174
0.9900567531585693,90.93660902229081,173
1.0010573863983154,93.71037685203885,172
1.0120580196380615,97.34032446987908,171
1.0230584144592285,101.76920543345267,170
1.0340592861175537,106.9271736442787,169
1.0450599193572998,112.73288486245167,168
1.056060552597046,119.09477955389713,166
1.067060947418213,125.91252683891932,165
1.078061819076538,133.07860677010876,164
1.0890624523162842,140.48000598614175,162
1.1000630855560303,148.00000000000009,161
1.1110637187957764,155.51999401385828,159
1.1220641136169434,162.9213932298913,158
1.1330649852752686,170.08747316108074,156
1.1440656185150146,176.90522044610293,155
1.1550662517547607,183.26711513754844,154
1.1660666465759277,189.07282635572136,153
1.1770672798156738,194.23079456654733,152
1.188068151473999,198.65967553012092,150
1.1990687847137451,202.28962314796118,149
1.2100694179534912,205.06339097770925,149
1.2210698127746582,206.93723504372133,148
1.2320706844329834,207.8816037056963,147
1.2430713176727295,207.8816037056963,146
1.2540719509124756,206.93723504372133,145
1.2650723457336426,205.0633909777092,145
1.2760729789733887,202.28962314796115,144
1.2870736122131348,198.65967553012086,144
1.29807448387146,194.23079456654733,143
1.310075044631958,189.0728263557213,143
1.321075677871704,183.26711513754833,143
1.3320763111114502,176.9052204461029,142
1.3430769443511963,170.0874731610806,142
1.3540775775909424,162.92139322989124,142
1.3650784492492676,155.51999401385825,142
1.3760788440704346,147.99999999999994,142
1.3870794773101807,140.48000598614172,142
1.4100794792175293,133.07860677010862,142
1.4200801849365234,125.91252683891929,142
1.4320809841156006,119.09477955389707,142
1.4430816173553467,112.73288486245164,142
1.4540820121765137,106.92717364427858,142
1.4650828838348389,101.76920543345258,142
